title,저자,발행기관,발행연도,핵심어
차량 IT 기반 의사결정 지원을 위한 교차로 신호 사전예보 시스템에 관한 연구                      = A Study on the Prior Forecast System of Crossroads Traffic Information based on Vehicle-IT for Decision Assistant,이양선,한국정보통신학회,2015,['-IT']
산림의 웰니스적 활용을 위한 치유의 숲 면적 기준 정립 연구 - 대도시 지역(특·광역시)을 중심으로 -,정미애,한국디지털정책학회,2015,"['치유의 숲', '도시숲', '면적 기준', '웰니스', '건강증진', '산림치유', 'Healing Forest', 'Urban Forest', 'Size Standard', 'Wellness', 'Health Promotion', 'Forest Healing']"
무단횡단을 하는 보행자의 안전을 위한 연구                      = TPB를 중심으로,"장경(Chang, Kyung)",한국산학기술학회,2015,"['boredom proneness', 'cognitive failure/error', 'impulsiveness', 'pedestrian', 'TPB', 'traffic accident.']"
경기도 특별교통수단 운영현황 및 개선방안,빈미영,경기연구원,2015,"['특별교통수단', '장애인 따복택시', '이동지원센터', '경기도 장애인', '교통약자']"
교통약자 보행환경 진단 및 평가 연구,김보성,한국ITS학회,2015,
교통약자를 위한 AEBS (Autonomous Emergency Braking System) 제어전략에 관한 연구,김학선(Haksun Kim),한국자동차공학회,2015,"['Autonomous Emergency Braking System(AEBS', '자동비사제동시스템)', 'Vulnerable Road Users(VRU', '교통약자)', 'Pedestrian(보행자)', 'Control Strategy(제어전략)', 'Risk Potential(위험가능성)', 'Time To Collision(TTC', '충돌시간)']"
생체지표와 영상 추적을 통한 교통약자 보행행태 분석,김보성,한국ITS학회,2015,
개정상가건물임대차보호법에 관한 검토                      = A Review on Amendment to the Business Building Lease Protection Act,정수경,한국토지법학회,2015,"['계약갱신청구권', '자동갱신', '임대차기간', '재산권행사', '임차인보호', '권리금.', 'contract renewal claim right of tenant', 'automatic renewal', 'lease term', 'act of property rights', 'protection of tenant.']"
교통약자용 보행자 네트워크 데이터 구축을 위한 VGI 플랫폼의 설계 및 구현                      = Design and Implementation on the VGI Platform for Constructing Pedestrian Network for Transportation Vulnerable,방윤식(Yoonsik Bang),대한공간정보학회(The Korean Society for Geo-Spatial Information System),2015,
교통약자의 거주 분포와 통행특성을 고려한 저상버스 노선 선정 -부산시를 사례로-                      = A Study on the Low-Floor Bus Route Selection Considering a Residential Distribution and Traffic Characteristics of the Transportation Vulnerable -A Case of Busan-,박지호 ( Ji Ho Park ),한국지리정보학회(The Korean Association of Geographic Information Studies),2015,"['교통약자', '이동편의시설', '저상버스', '커뮤니티 뉴딜', 'Transportation Vulnerable', 'Convenient Transport Facility', 'Low-Flow Bus', 'Community New-Deal']"
여성친화도시 관점의 시민참여 모니터링 지표에 관한 탐색적 연구 - 부산광역시를 중심으로 -                      = An Exploratory Study on a Monitoring Indicator of Citizen Participation from the Perspective of Women-Friendliness in Busan,홍선영 ( Hong Sun Young ),"부산대학교 여성연구소(Women's Studies Center , Pusan National University)",2015,"['여성친화도시', '시민참여', '모니터링', '시민참여 모니터링 지표 개발', 'women-friendly city', 'citizen participation', 'monitoring', 'development of monitoring indicators of citizen participation']"
개인형 이동수단 산업 활성화 방안,"오승호(Oh, Sung Ho)",한국자동차공학회,2015,
연구보고서 2015-01 : 친환경적 행동의 불편비용과 정책적 시사점                      = Inconvenience Cost of Environment-friendly Behavior and Implications,강만옥,한국환경정책평가연구원(Korea Environment Institute),2015,"['친환경적 행동', '불편비용', '소셜 빅데이터', '쓰레기 분리수거', '대중교통', 'Environment-Friendly Behavior', 'Inconvenience Cost', 'Social Big Data', 'Separate Garbage Collection', 'Public Transport Utilization']"
교통약자의 도시철도 이용 편의성 향상에 관한 기초연구                      = Basic Research for the Improve Convenience of Transportation Vulnerable of Urban railway,류경신(Kyungshin Ryu),한국철도학회,2015,"['Handicapped', 'Urban Rail way', 'Improve the Ease', '교통약자', '도시철도', '이용 편의성 향상']"
교통약자 보행환경 진단 방법론 고찰,김보성,대한교통학회,2015,"['교통약자', '보행환경', '진단 방법론']"
유니버설 디자인 관점의 도시철도 역사 안내표지 문제점 및 개선방안 연구                      = A Study on Problems and Improvement Plan of Guide Signs at Urban Railway Stations from Universal Design Perspective,임지현,한국일러스아트학회(The Society of Korea Illusart),2015,"['Signage system', 'urban railway station', 'universal design', '안내체계', '도시철도', '유니버설 디자인']"
제3분과 : 하천 및 도시 녹지 ; 무장애친화공원을 위한 적정 기능 및 조성방안 연구 -서울시 근린생활권 근린공원을 중심으로-                      = A Study on Construction Method and the Proper Funtion for Barrier Free Friendly Park -A focus on the Neighborhood Park in seoul-,이수지 ( Su Ji Lee ),한국환경생태학회(N/A),2015,
수요응답형교통체계 이용요금 가치 추정 연구,김원철,한국ITS학회,2015,"['수요응답형교통체계', '선호의식조사', '조건부 가치측정법', '지불의사액', '지속가능성', 'Demand Responsive Transport', 'Stated Preference Survey', 'Contingent Valuation Method', 'Willingness to Pay', 'Sustainability']"
충청권 교통사고 특성을 고려한 교통안전기술 제안,"조중연(Cho, Choong-Yeon)",한국산학기술학회,2015,"['Cluster analysis', 'Factor analysis', 'Safety facilities', 'Traffic accident']"
다단계 전송 신호 강도 기술을 이용한 보행자 위치 측정 방법,이명수(Myung-su Lee),한국통신학회,2015,"['Transmission Signal Strength', 'Location Determination Technology', 'Indoor Positioning system', 'Zigbee']"
시각장애인 이동편의시설 개선을 위한 국내외 사례연구,"이준,안혜린",한국방재학회,2015,"['시각장애인', '이동편의시설', '접근권', '이동권']"
도로교통 안전불감증의 원인분석 및 해소방안 연구,김광주,한국경찰연구학회,2015,"['교통 안전불감증', '도로교통', '안전정책', '대중교통', '교통장애인', 'Road Traffic Safety', 'Perception Survey on Safety Issue', 'National Safety Management System', 'Golden Time', 'National Consensus']"
보도자료를 통해 본 주요 교통 뉴스,김동준,한국교통연구원(KOTI),2015,
교통약자 보행환경 진단·평가 국내외 현황,"김보성(Kim, Bo-Seong)",대한교통학회,2015,
