title,저자,발행기관,발행연도,핵심어
교통약자의 해상교통 이동편의 증진 방안 연구                      = An Improvement Plan of Convenience and Safety for the Mobility Handicapped Persons in Passenger Ship,김홍태,대한인간공학회,2007,"['Mobility Handicapped', 'Passenger Ship', 'Maritime Safety']"
교통약자용 복지차량 및 한국형 복지차량지원모델                      = Welfare Vehicles and Korean Assistance Model for the Transportation Vulnerable,이수철,대구대학교 산업기술연구소,2007,"['교통약자', '복지차량', '한국형지원모델', '운전재활보조기기']"
철도 운영의 계층 간 형평성 향상 가치 산정방안 연구                      = A Methodology for Estimating the Value of Interclass Equity Improvement by Railway Operations,장수은,대한교통학회,2007,"['철도 운영', '형평성', '사회적 교통약자', '이동성 격차', '공익목적 요금감면', 'Railway operations', 'equity', 'transport disadvantaged', 'mobility gap', 'fare reduction as public service obligations']"
교통약자 지원시스템을 위한 요구사항과 유즈케이스,남두희,한국ITS학회,2007,"['Mobility-Impared People', 'Barrier-Free', 'Disabled', 'Aged', 'ALS', 'AMS', 'Ubiqutious', 'UseCase']"
교통약자를 배려한 버스정류장 표준모델 개발에 관한 연구,"박상우(Park, Sang-Woo)",한국교통연구원,2007,
장애승객의 여객선 이동편의 평가방안                      = Evaluation of Convenience and Safety for the Mobility Handicapped Persons in Passenger Ship,김홍태,대한인간공학회,2007,"['Mobility Handicapped', 'Passenger Ship', 'Maritime Safety']"
교통약자를 위한 부품 및 시스템기술,임기택,대한전자공학회,2007,
교통약자를 위한 저상버스도입의 효과에 대한 연구   :                         노년층을 중심으로                                = Analysis of The Low Floored Bus Effect on Elderly People,김지영(Kim Ji Young),대한토목학회,2007,
대전시를 중심으로 한 자전거 이용 실태분석,문대식,대한교통학회,2007,
고령자 교통사고 예측모형의 개발에 관한 연구,임강원,대한교통학회,2006,
소형궤도열차시스템 개발                      = Development of Small Rapid transit System,정락교(Rag-Gyo Jeong),대한전기학회,2006,
교통약자 용어개념,백남철,대한교통학회,2006,
공청회,대한설비건설협회,대한기계설비건설협회,2006,
택시총량제 도입검토 연구,임성수,대한교통학회,2006,
버스승강장(Bus Shelter)디자인에 관한 연구                      = A Study on the Design of the Bus Shelter,조흥진(Heung-Jin Jo),한국디자인학회,2005,
barrier-free 사회의 경찰의 교통안전시설 연구   :                         교통약자의 접근권(교통인권) 보호를 위한 경찰의 교통시설연구                                = A study of traffic control device managed by police agency on barrier-free society,문병혁,경찰대학교,2005,"['barrier-free', '교통안전시설', '교통약자']"
지하철 역사의 상하이동 편의시설 설치를 위한 우선순위 선정,정헌영,대한교통학회,2004,
노인 보행자 교통사망사고 예방에 관한 연구                      = A Study on Prevention of Death Caused by Car Accidents of the Aged Pedestrians,김흥진(Kim Heung Jin),한국도시행정학회,2004,"['노인(the aged)', '교통약자(the mobility handicapped)', '교통사망사고(death for car accidents)']"
집시법의 한계 및 개선방안에 관한 연구                      = A Study on the Limit and its Improvement in Law on Assembly and Demonstration,장석헌,한국경찰학회,2004,"['집회 및 시위', '질서유지', 'Assembly and Demonstration', 'Maintenance of Order']"
장애인 이동권 보장을 위한 바람직한 입법 방향                      = A Desirable Registration Direction to Ensure the Mobility Rights of the Disabled,윤상용,한국보건사회연구원,2004,
교통약자의 이동권확보를 위한 휠체어리프트 디자인지침 연구                      = Guide of Wheelchair Lift design for mobility rights of the mobility handicapped,김병래(Kim Byeoung-Rae),한국철도학회,2003,
자료포락분석(DEA)을 이용한 교통정책 우선순위 설정에 관한 연구                      = Determining Priority of Transport Policies with a Focus on Data Envelopment Analysis with Ranked Voting Data,홍석진,대한교통학회,2003,"['교통정책', '자료포락분석(DEA)', '선호투표', '우선순위결정', '연계교통체계']"
수인선 소래역사 신축설계안                      = A Design Proposal for Sorae Station on the Suin Line,김신원,경희대학교 디자인연구원(Art·Design Research Institute of Kyung-Hee University),2001,
보행환경개선을 위한 교통환경조사와 고찰                      = A study on the survey of traffic environment to improve pedestrian's rights,양상욱,호남대학교 산업기술연구소(INSTITUTE OF INDUSTRIAL TECHNOLOGY HONAM UNIVERSITY),2001,
이동제약자를 위한 복지교통대책,신연식,대한지방행정공제회,1999,
장애인 등 교통약자를 위한 교통편의시설의 정비                      = Adjustment of Transportation and Traffic Facilities of the Handicapped,금기정,대한건축학회,1999,
이동제약자를 고려한 공공교통시스템과 그의 평가에 관한 연구,신연식,대한교통학회,1998,
