title,저자,발행기관,발행연도,핵심어
보행환경수준의 평가방법 개발                      = Development of Methods to Evaluate Pedestrian Environments,지우석,대한교통학회,2009,"['Pedestrian Environment', 'Evaluation of pedestrian environment', 'mobility index', 'pedestrian environment index', 'mobility of the hadicapped', '보행환경', '보행환경평가', '이동편의지수', '보행지표', '교통약자']"
가상도로 주행실험을 이용한 지그재그형태의 도로 설계 기준 연구,김용석,대한교통학회,2009,
Gray System Theory를 이용한 도시가로 특성별 통합평가 방법 개발,이진각,대한교통학회,2009,
가상도로 주행실험을 이용한 고원식 횡단보도 형상연구,김용석,대한교통학회,2009,
한국형 저상트램 신호시스템 구축에 관한 고찰                      = Signalling System for Korean Low-Floor Tram,신승권(Seung-Kwon Shin),대한전기학회,2009,
음향분야에서의 배리어 프리(barrier-free)의 현황 -일본 사례를 중심으로-                      = The present state of acoustic barrier-free in Japan,류종관,한국감성과학회(Korean Society for Emotion&Sensibility),2009,"['barrier-free', 'acoustic barrier-free', 'elderly person', 'disabled person']"
도시철도의 실내 환경디자인 평가를 위한 체크리스트 개발   :                         이동환경관련 법적 설계지침을 기준으로                                = Development  of  Checklist to Evaluate Interior Environmental Design of Urban Railroad-Focused on Legal Design Guideline Related to Transportational Environment,문서현;신경주,한양대학교,2009,"['Railroad', 'checklist', 'Law to improve transportation of mobility handicapped people', 'Standards for efficient transportation 도시철도， 체크리스트， 교통약자 이용편의 증진법 시행규칙', '이동원활화 기준']"
고령보행자의 교통사고와 이동편의시설과의 관계 (청주시를 사례로)                      = Relationship between Traffic Accidents of Elderly Pedestrians and Barrier-Free Facilities in the Case of Cheongju,박병호,대한교통학회,2009,"['Transportation Vulnerable', 'Elderly Pedestrians', 'Barrier-Free Facilities', 'Correlation Analysis', 'Logistic Regression Model', '교통약자', '고령보행자', '이동편의시설', '상관분석', '로지스틱회귀모형']"
인터넷을 통한 소비자 운동의 자유에 관한 연구                      = A Study on the Freedom of Consumer Movement via the Internet,"김상겸(Kim, Sang-Kyum)",세계헌법학회 한국학회,2009,"['소비자기본권', '소비자주권', '경제질서', '언론의 자유', '영업의 자유', ""Consumer's basic right"", ""Consumer's sovereignty"", 'Economic order', 'freedom of speech', 'Freedom for commercial pursuit']"
봄철 교통사고 예방 경찰활동                      = Spring season City Traffic accident prevention police activity - centering Gwangju province police agency -,강맹진(Kang maeng-jin),한국콘텐츠학회,2009,
교통약자 서비스를 위한 정보센터 통합방안 연구                      = A Study on the Integrity of Information Center for the Eldery and Disabled Services,한호연,한국ITS학회,2009,"['Disabled', 'Eldery', 'Service', 'System Integrity', 'Information Center']"
환승시 소요시간과 목적지에 따른 서비스 정보 생성 연구,전영철,대한교통학회,2009,
"Barrier Free 인증 모의평가를 통한 보행자도로 개선 방안에 관한 연구   :                         인덕원역, 석수역 주변 왕복 6차선 도로를 중심으로                                = A Barrier-free Design Assessment of Sidewalks for Improving Pedestrian Infrastructure",강준모(Kang Jun Mo),대한토목학회,2009,"['barrier free', 'sidewalks', 'road design', '배리어 프리', '보행로', '도로설계']"
경기도 특별교통수단과 이동지원센터 도입ㆍ운영에 관한 연구,빈미영,경기연구원,2009,"['STS(Special Transportation System)', 'call center', '교통약자']"
차세대전동차의 교통약자배려기술 적용 검토                      = Technologies application to improve comfort of the weak in the advanced EMU system,박성혁(S. H. Park),한국정밀공학회,2009,"['Door', 'Step', 'Pictogram', 'wide gangway']"
교통약자를 고려한 입체환승시설내 환승연계방안에 관한 연구,김응철,대한교통학회,2009,
지하철 교통약자 이동시설별 설치기준 비교연구 (유럽사례 중심),김태호,대한교통학회,2009,
철도차량에서의 지체장애인 피난 실험,김종훈(Jong-Hoon Kim),한국철도학회,2009,"['Egress Experiment', 'Handicapped', 'Wheel Chair', 'Crutches', 'Fire Safety', '피난 실험', '장애인', '휠체어', '목발', '화재안전']"
기업형 슈퍼마켓(SSM) 규제 입법논리의 문제점,신석훈,한국경제연구원,2009,
교통약자의 환승을 고려한 K경로탐색 알고리즘 개발,김응철(Eungcheol Kim),서울연구원,2009,"['교통약자', '통행특성', '경로삭제방법', '링크표지 알고리즘', 'K경로알고리즘', 'the mobility handicapped', 'travel characteristics', 'path deletion method', 'link-based algorithm', 'K least time path']"
M-IPA를 이용한 장애인과 일반인 지하철 이동시설 만족도 비교 연구                      = A Comparative Analysis on Performance of Transport Facilities in Subway for Vulnerable Pedestrians and Non-Vulnerable Pedestrians Using Modified-IPA,김태호(Kim Tae Ho),대한토목학회,2009,"['vulnerable pedestrian', 'non-vulnerable pedestrian', 'moving facility', 'modified-importance-performance analysis(M-IPA)', '장애인', '일반인', '이동시설', '변형된 중요도-만족도 분석']"
노인복지시설 주변의 이동환경에 대한 고령자 의식 분석,백상근,대한교통학회,2009,
교통시설에서 사회적약자의 접근성 개선을 위한 u-IT기술 적용사례 연구,신홍재(Shin Hong-jae),한국디자인학회,2009,"['교통시설', '사회적 약자', 'u-IT', '유니버설디자인', 'Traffic facilities', 'Social Minority', 'Ubiquitous IT', 'Universal Design']"
수도권 도시철도 차량의 실내 환경디자인 평가 도구 개발                      = Methodological Development of Railroad Trains Interior Environment Design - Focus on the opening metropolitan railroad line since 2000,"김구슬(Kim, Gu-Seul)",한국실내디자인학회,2009,"['도시철도', '철도차량', '교통약자', '이동원활화', '체크리스트', 'Metropolitan Subway', 'Railroad trains', 'handicapped people', 'efficient transportation', 'check list']"
교통약자 만족도 분석을 통한 교통약자 이동편의정책에 관한 연구,이신해(Shinhae Lee),서울연구원,2009,"['교통약자', '만족도', '교통약자 접근성', '맞춤형 정보제공', '버스운행효율화', 'the mobility handicapped', 'satisfaction level', 'accessibility', 'information', 'bus operation']"
장애인 및 노약자의 이동편의 증진을 위한 교통광장의 실태평가,강병근(Kang Byoung-Keun),대한건축학회(The Architectural Institute of Korea),2009,"['교통약자', '이동편의', '교통광장', 'Mobility Handicapped', 'Travel Convenience', 'Traffic Square']"
교통약자 유형별 이동행태분석 및 맞춤형 대중교통정보 제공방안 연구,김원호(Wonho Kim),서울연구원,2008,"['교통약자', '맞춤형 대중교통정보', 'mobility handicapped', 'custom-made transit information']"
대중교통경로정보서비스 기술동향 분석 및 교통약자를 고려한 환승스케줄링알고리즘 개발 기초연구,김응철,한국도로학회,2008,
교통약자를 고려한 보행 신호시간 산정모형 개발에 관한 연구                      = Development of Pedestrian Signal Timing Models Considering the Characteristics of Weak Pedestrians,황덕수,대한교통학회,2008,"['보행자', '보행속도', '보행밀도', '교통약자', '여유시간', 'Pedestrian', 'walking speed', 'pedestrian density', 'the weak pedestrian', 'density-delay time']"
PNS 네트워크 Node-Link 구성체계,남두희,한국ITS학회,2008,"['PIS', 'PNS', 'pedestrian navigation system', 'network structure', 'node-link']"
교통약자를 고려한 이동편의 제고에 관한 연구   :                         부산광역시를 중심으로                                = A Study on the Improvement of Mobility Conveniences for the Limited Mobility Group,최양원,영산대학교(YOUNGSAN UNIVERSITY),2008,"['교통약자', '이용편의']"
"재난 제로, 서울을 위한 방재전략",김윤종,서울연구원,2008,
교통약자를 고려한 보도폭원 시설기준 변경에 관한 연구,김효종,대한교통학회,2008,
