title,저자,발행기관,발행연도,핵심어
순서형 로짓 모델을 이용한 두리발 이용자의 일반택시로의 수단전환에 관한 연구                      = A Study on Transfering Demands from Duribal to Taxi Using Ordered Logistic Model,정헌영,대한교통학회,2013,"['Duribal', 'Ordered-logistic', 'Special Transport Service(STS)', 'Taxi', 'The Handicapped', '두리발', '순서형 로지스틱', '특별교통수단(STS)', '택시', '장애인']"
도시문제를 해결하는 디자인의 힘,윤지영,부산연구원,2013,
밀란 쿤데라의 소설 <참을 수 없는 존재의 가벼움>의 주제 연구                      = A Study on the Themes of Milan Kundera's The Unbearable Lightness of Being,"권재일(Kwon, Jae-il)",한국외국어대학교 동유럽발칸연구소,2013,"['가벼움과 무거움', '영혼과 육체', '키치', '존재의 참을 수 없는 가벼움', '영원회귀', '목가', 'Lightness and weight', 'Soul and body', 'Kitsch', 'Unbearable lightness of being', 'Eternal return', 'Idyll']"
의성군의 교통약자이동편의증진에 관한연구                      = A Study on the Stands of Transportation Improving Mobility of Uiseong,김연수,한국지방행정학회,2013,"['교통수단', '편의시설', '도로환경', '교통약자편의증진', 'Transportation', 'Amenities', 'Road conditions', 'Mobile stands for convenience']"
도시철도를 이용하는 교통약자의 통행개선에 관한 연구                      = A study on the passage improvement of mobility handicapped using urban railway,권지영(Jiyoung Kwon),한국철도학회,2013,"['Mobility handicapped', 'Barrier Free', 'The mobility right', '교통약자', '배리어프리', '이동권']"
교통약자의 보행안전을 위한 맞춤형 길안내 시스템                      = Customized Navigation System for Walking Safety of the Transportation Vulnerable,장민기,한국차세대컴퓨팅학회,2013,"['길안내시스템', '위치기반서비스', '교통약자', '음성길안내', '보행안전', 'Navigation System', 'Location-Based Service(LBS)', 'Transportation vulnerable', 'Voice directions', 'Walking safety']"
교통약자의 이동수단 이용특성 분석에 관한 연구 - 이동지수 산정 및 적용을 중심으로 -                      = Analysis of Traffic Characteristics for the Transportation Vulnerable,정헌영,대한토목학회,2013,"['교통약자', '저상버스', '특별교통수단', '이동지수', '경사도']"
연계 환승을 위한 개인용 운송장치 개발 및 성능평가                      = Development and Performance Test of a Personal Mobility Device for Intermodal Passenger Transport,강동훈(Donghoon Kang),한국철도학회,2013,"['Personal Mobility Device', 'Intermodal Passenger Transport', 'Performance Test', 'e-Bittle', '개인용 운송장치', '연계 환승', '성능 평가']"
농촌지역 노인들의 이동권 증진을 위한 교통복지적 대안 연구                      = A Study on the Transportation Welfare Alternatives to Enhance the Right of Mobility for the Elderly in Rural Areas,이경준,한국자치행정학회,2013,"['이동권', '외출', '교통수단', '교통복지', 'Right of Mobility', 'Going-Out', 'Means of Transportation', 'Transportation Welfare']"
배리어프리 인증 건축물에 대한 유니버설디자인 적용 연구                      = A Study on the Application of Universal Design on the Barrier-Free Buildings,최승철 ( Seung Cheol Choi ),한국기초조형학회(Korean Society of Basic Design & Art),2013,"['배리어프리', '유니버설디자인', '사회적약자', 'Barrier free', 'universal desldn', 'social weak person']"
부산도시철도 공간의 공공디자인 효용 연구 - 안내디자인을 중심으로 -                      = A Study of Utility for the Public Design of the Urban Railway Space in Busan - Focused on the Guide Sign Design -,전진이,한국디자인트렌드학회,2013,"['Urban Railway', 'Public Design', 'Guide Sign Design', '도시철도', '공공디자인', '안내디자인']"
미래 교통약자 보행서비스를 위한 교통약자 설문조사,장정아,대한교통학회,2013,
부산도시철도 공간의 공공디자인 효용 연구 - 안내디자인을 중심으로 -                      = A Study of Utility for the Public Design of the Urban Railway Space in Busan - Focused on the Guide Sign Design -,전진이 ( Jeon Jin-ee ),한국디자인트렌드학회,2013,"['도시철도', '공공디자인', '안내디자인', 'Urban Railway', 'Public Design', 'Guide Sign Design']"
교통약자의 이동성 역량강화와 경찰의 역할                      = Travelling Capability of the Mobility Handicapped and the Role of Police,김종갑 ( Jong Gab Kim ),한국시큐리티융합경영학회,2013,"['교통약자', '이동편의', '교통수단', '여객시설', '보행환경', 'mobility handicapped people', 'travel convenience', 'transport vehicle', 'passenger facilities', 'pedestrian environment']"
장애인 등의 버스이용 활성화 방안에 관한 연구                      = The Study on the Bus use Activation Plan Including the Disabled Person,김인순,한국장애인재활협회,2012,"['장애인', '교통약자', '버스', '무장애화', '이용활성화', 'Barrier-Free', 'Activation Plan', 'Disabled']"
순서형 로짓 모델을 이용한 두리발 이용자의 일반택시로의 수단전환에 관한 연구(학술대회지),박기준,대한교통학회,2012,
지하철역에서 길찾기,여혜진,서울연구원,2012,
도시부 가로망에서의 링크 통행속도 기반 One-to-One 최단시간 경로탐색 알고리즘 개발                      = Development of One-to-One Shortest Path Algorithm Based on Link Flow Speeds on Urban Networks,김태형,한국ITS학회,2012,"['교통약자', '정수계획법', '휴리스틱', '최적화', '다수차고지', 'Time dependent shortest path problem', 'one-to-one shortest path', 'Dijkstra’s algorithm', 'Graph growth algorithm']"
보행권 확보를 위한 보행환경개선방안에 관한 연구   :                         광주광역시를 중심으로                                = A Study on the  Walking Environments Improvement,임영길,호남대학교 산업기술연구소,2012,"['모행권', '보행환경', '개선방안']"
다수차고지와 예약시간 위반을 고려한 교통약자 차량 서비스에 대한 연구                      = A Study for Solving Multi-Depot Dial-a-Ride Problem Considering Soft Time Window,김태형,한국ITS학회,2012,"['교통약자', '정수계획법', '휴리스틱', '최적화', '다수차고지', 'Dial-a-ride', 'integer programming', 'heuristic', 'optimization', 'multi-depot', 'soft time window']"
대중교통이용 활성화를 위한 통합적 역사정비 방안                      = Unification of Urban Design Policies for TOD based on Railway Station,이상근(Sang-Keun Lee),한국철도학회,2012,"['TOD', 'Traffic Calming', 'CPTED', 'Universal Design', '대중교통지향형개발', '교통정온화', '환경설계를 통한 범죄예방', '유니버설디자인']"
교통약자를 위한 특별교통수단 운영 및 실태에 관한 연구                      = A Study on the Operation and Utilization Status of the Special Transport Systems for the Transportation Vulnerable,김상구 ( Sang Gu Kim ),한국지체중복건강장애교육학회(구 한국지체부자유아교육학회),2012,"['교통약자', '특별교통수단', '장애인', '이동권', '배리어프리', '이동편의', 'transportation vulnerable', 'special transport systems', 'the disabled', 'mobility right', 'barrier free', 'mobility convenience.']"
순서형 프로빗 모형을 이용한 교통약자시설 만족도 분석에 관한 연구,오재철,대한토목학회,2012,"['교통약자', '순서형 프로빗 모형', '교통정책']"
시각장애인을 위한 길안내 지도의 구성 방안에 관한 연구                      = A study on Pedestrian Navigation Aids Map for Blind People,오충원 ( Chung Weon Oh ),국토지리학회(구 한국지리교육학회),2012,"['교통 약자', '보행 지원 지도', '시각장애인 지도', '음성 지도', 'mobility disabled', 'pedestrian navigation aids', 'map for blind', 'auditory map']"
설문기법을 활용한 교통약자 이동시설 개선방안 연구                      = Implication of Transport Facilities for Vulnerable Pedestrians Utilizing Interview & Questionnaire Survey,박준태,대한교통학회,2012,
유니버설 디자인 측면에서의 환승센터 내 보행시설물 중요도 고찰 연구,허동혁,대한교통학회,2012,
"전주시 건지산 숲길 Universal Design 사업 이용후 평가                      = The Post Occupancy Evaluation of the Universal Design Project on Geonjisan Forest Trail Jeonju City, South Korea",박선아,한국조경학회,2012,"['설계대상 이용자(교통약자)', '만족도', '이용자수', '설계적 의미', '기존 숲길과의 비교']"
[조례] 충북 음성군 교통약자를 위한 특별교통수단 운영 조례안 : 교통약자 안전한 이동 위한 법적 근거 마련,박근희,한국자치학회,2012,
교통약자의여객서비스개선을위한프로그램개발,송용수(Song Yong Su),한국통신학회,2012,
성인지적 정책 의제 도출을 위한 사례연구,마경희,한국여성정책연구원(구 한국여성개발원),2012,
성인지적 관점에서 본 지하철 이용 환경 중요도- 만족도 분석,"박주한(Park, Joo-Han)",한국교통연구원,2012,"['성인지적 관점', '중요도-만족도 분석', '대중교통', '지하철 이용자', 'Gender-Sensitive Perspective', 'Importance-Performance Analysis', 'Public Transit', 'Subway Passengers']"
다수차고지와 위반가능한 시간제약을 고려한 교통약자 차량 서비스를 위한 휴리스틱 알고리즘                      = A Heuristic for Solving Multi-depot Dial-a-Ride Problem Considering Soft Time Window,김태형,한국ITS학회,2012,"['Dial-a-Ride', 'heuristic', 'optimization']"
서울시 교통약자와 비교통약자의 대중교통 편의시설 만족도 비교 분석,강동운,대한교통학회,2012,
교통정온화사업 평가체계 개발에 관한 연구                      = A Development of an Evaluation System for Traffic Calming Schemes,박완용(Park Wan-Yong),대한토목학회,2012,
농어촌지역 수요응답형교통(DRT)의 운행비용 특성분석                      = A Study on Analysis of Operating Cost Properties to Demand Responsive Transport System in Rural Areas,"전상민(Jeon, Sangmin)",대한토목학회,2012,"['rural bus', 'demand responsive transport', 'operating costs', '농어촌버스', '수요대응형교통(DRT)', '운행비용']"
교통약자의 보행환경 조성을 위한 연구,김선미,한국도로학회,2012,
고령친화 복지차 국내외 산업동향,안진우(Jin-Woo Ahn),한국자동차공학회,2012,
