title,저자,발행기관,발행연도,핵심어
특별교통수단 장기대기수요에 대한 사회 연결망 분석,박소연,한국디지털정책학회,2021,"['교통약자', '특별교통수단', '장기대기수요', '사회 연결망 분석', '공간자기상관 분석', 'The Mobility Handicapped', 'Special Transportation', 'Long-term Standby Demand', 'Social Network Analysis', 'Spatial Autocorrelation Analysis']"
C-ITS 확대 적용을 위한 이륜차를 포함한 개인 이동수단의 스마트교통 연구 동향과 과제,고형민(HyeongMin Ko),한국통신학회,2021,
교통약자 이동불편지수 산정을 통한 경로추천 방법 설계 및 구현                      = Design and Implementation of a Route Recommendation Method using Transportation Disadvantage Indices for the Mobility Handicapped,김기수,대한교통학회,2021,"['경로추천', '교통약자', '이동불편지수', '이동불편요소', '통행가능성', 'route recommendation', 'the mobility handicapped', 'transportation disadvantage index', 'transportation disadvantage variable', 'traversability']"
교통약자의 공공시설 접근성에 따른 보행안전 만족도 연구                      = A Study on Walking Safety Satisfaction according to Vulnerable Pedestrians’ Access to Public Facilities,권연화,대한토목학회,2021,"['보행안전만족', '교통약자(노인', '장애인)', '공공시설', '순서형로짓모형', 'Walking safety satisfaction', 'Vulnerable pedestrians (Elderly', 'Disabled)', 'Public facilities', 'Ordered logit model']"
교통약자 유형별 특별교통수단 이동지원 서비스 니즈 조사,오창석,대한교통학회,2021,
IPA 분석기법을 이용한 공항 선택속성에 관한 실증연구 : 광주공항과 무안국제공항을 중심으로,박은혜(Eun Hye Park),한국관광연구학회,2021,"['Selective attribute', 'Airport revitalization method', 'IPA', 'Gwangju Airport', 'Muan International Airport', '공항활성화방안', '선택속성', '광주공항', '무안국제공항']"
The Impact of passenger volume and transportation revenue change following the Implementation of the City Bus Quasi-Public Operation System - Focusing on the BRT system of Busan City,"성우용(Seong, Wooyong)",호남대학교 인문사회과학연구소,2021,"['준공영제', '시내버스', '간선급행버스체계(BRT)', '정책효과', 'Quasi-Public Operation System', 'City Bus', 'Bus Rapid Transit(BRT)', 'PSM']"
트램 도입 · 이용 활성화를 위한 법제도 정비현황 및 향후과제,고지근,대한교통학회,2021,
교통모델 사업의 농촌지역 교통서비스 개선 효과에 대한 실증분석,홍성효,대한교통학회,2021,
카메라-라이다 센서 융합을 통한 VRU 분류 및 추적 알고리즘 개발                      = Vision and Lidar Sensor Fusion for VRU Classification and Tracking in the Urban Environment,김유진,사단법인 한국자동차안전학회,2021,"['자율 주행', '센서 융합', '욜로', '교통 약자', 'Autonomous driving', 'Sensor fusion', 'You Only Look Once:YOLO', 'Vulnerable road user', 'Geometric Model-Free Tracking']"
교통약자를 위한 맞춤형 식당 추천시스템 구현,이진주,한국디지털정책학회,2021,"['교통약자', '특별교통수단', '식당추천', '추천시스템', '하이브리드 추천시스템', 'The mobility handicapped', 'STS', 'Restaurant recommendation', 'Recommendation system', 'Hybrid recommendation system']"
유니버설디자인을 적용한 바닥형 보행신호등 보조장치 형상신호 디자인 융합연구                      = A convergence study on the shape signal design of an auxiliary device for a floor-type pedestrian traffic light applying universal design,양호승,한국전시산업융합연구원,2021,"['유니버설디자인', '보행신호등 형상신호 디자인', '색각이상자', '신호디자인', '융합디자인', 'Universal Design', 'Pedestrian Traffic light shape signal design', 'Color Vision Defectives', 'Signal Design (신호디자인)', 'Convergence Design']"
주민참여를 기반으로 한 안전통학로 공간디자인 사례연구 - 광주시 도곡초등학교를 대상으로 -                      = A Case Study on Space Design of Safety School Zone based on Residents Participation - Case Study of DoGok Elementary School in GwangJu City -,이석현,한국공간디자인학회,2021,"['School Zone', 'Safety Design', 'Elementary School', 'GwangJu-City', 'Case Study', '통학로', '안전디자인', '초등학교', '광주시', '사례연구']"
기본권으로서의 장애인의 이동권                      = ‘The right to move of the disabled’ as a basic right,박창석 ( Park Changseok ),한양대학교 법학연구소,2021,"['장애인', '장애인이동권', '장애인접근권', '사회적 기본권', '차별금지', 'Disability', 'disability mobility', 'disability access', 'basic social rights', 'anti-discrimination']"
대구도시철도의 물리적 시설에 대한 이용자의 중요도·만족도 분석                      = An Analysis of User’s Importance-Performance on Physical Facilities of Daegu Urban Railway Service,이소영,재단법인 대구경북연구원,2021,"['Daegu Urban Railway', 'Physical Facilities', 'Service User', 'Importance-Performance Analysis', '대구도시철도', '물리적 시설', '서비스 이용자', '중요도·만족도 분석']"
장애학 관점으로 바라본 교통학 문헌의 비판적 고찰                      = A Critical Review on Transportation Literature from Disability Studies,"김영돈(Kim, Young-Don)",한국장애학회,2021,"['장애학', '이동권', '교통학', '상호작용으로서의 장애', 'Disability Studies', 'Mobility Rights', 'Transportation Studies', 'Disability as Complex Interaction']"
"부산, 무장애(Barrier-Free) 도시로 전환 시급",윤지영,부산연구원,2021,
딥러닝 기반 불량노면 객체 인식 모델 개발                      = Development of an abnormal road object recognition model based on deep learning,최미형,한국융합신호처리학회,2021,"['딥러닝', '전동 이동보조 장치', '교통약자', 'YOLOv5', '불량 노면객체', 'Electric mobility', 'Transportation handicapped', 'YOLOv5', 'Poor road surface objects', 'Deep learning']"
교통 약자를 위한 전동차 공유 플랫폼 개발                      = Development of Medical Electric Scooter Sharing Platform for the Transportation Vulnerable,주종율(Jong-Yul Joo),한국전자통신학회,2021,"['개인 이동수단', '전동차', '공유플랫폼', '교통약자', '사물인터넷', 'Personal Mobility', 'Electric Scooter', 'Sharing Platform', 'Transportation Vulnerable', 'IoT']"
교통약자의 보행보조기 종류에 따른 보행환경 편의성 영향 요인 연구,"김소영(Kim, So-Young)",대한건축학회,2021,"['교통약자', '도시 보행환경', '휠체어', '지팡이', '보행평가', 'The Mobility handicapped', 'Urbna Pedestrian Environment', 'wheelchair', 'walking strick', 'Walking Evaluation']"
국정성과의 소통 및 확산 방안: 언론보도와 예산지출의사의 관계를 중심으로                      = Diffusion of Performance Information via the Media and its Effect on Budget Decisions: Suggestions for Performance Reporting and Communication,이환성 ( Lee Hwan Seong ),한국행정연구원,2021,
보행교통사고 다발지역 예측을 위한 딥러닝의 적용 : 수도권 노인과 어린이 보행교통사고를 중심으로                      = A Deep Learning Approach to Predict Elderly and Child Pedestrian Crash Hot Spots in the Seoul Metropolitan Area,전희정,대한국토·도시계획학회,2021,"['Pedestrian Crash', 'Deep Learning', 'The Elderly', 'Child', '보행교통사고', '딥러닝', '노인', '어린이']"
디지털 트랜스포메이션 시대 교통약자를 위한 IoT 스마트 모빌리티 서비스 디자인 개발                      = Development of IoT Smart Mobility Service Design for People with Disabilities in the Era of Digital Transformation,이웅희,한국인터넷방송통신학회,2021,"['Digital Transformation', 'Internet of Things (IoT)', 'IoT Smart Mobolity', 'Electric Assist Devices']"
지방자치단체의 무장애도시 조성을 위한 자치입법의 지향점                      = A Study on the Direction of Self-government Legislation for the Creation of Barrier-free Cities by Local Governments,김제선,사회복지법제학회,2021,"['무장애도시', '유니버설 디자인', '지방자치단체', '조례', '자치입법', 'Barrier-free city', 'Universal Design', 'Local Government', 'Ordinance', 'Autonomous Legislation']"
교통복지 관점에서 교통약자 이동권 향상 방안 연구                      = A study on the improvement of mobility rights for the transportation vulnerable from the viewpoint of transportation welfare,"한치영(Han, Chi Young)",한국복지실천학회,2021,"['교통복지', '교통약자', '이동권', '개선방안', 'Traffic welfare', 'Transportation Poor People', 'right to move', 'improvement plans']"
Lv.4+ 자율주행기술을 적용한 교통약자 모빌리티 서비스에 대한 휠체어 이용 장애인의 요구분석: KANO모델 적용                      = Analysis of the Requirements of the Persons with Disabilities Using Wheelchair for the Mobility Support Service of the Transportation Vulnerable by Lv.4+ Autonomous Driving Technology: Application of KANO Model,"도유미(Do, Yu Mi)",한국직업재활학회,2021,"['자율주행', '휠체어 이용 장애인', '모빌리티 서비스', 'Autonomous Vehicles', 'Persons with Disabilities Using Wheelchair', 'Mobility Support Service']"
팬데믹 시대의 사회적 거리두기 영향분석 및 교통분야 지원정책 개발,"원민수(WON, Minsu)",한국교통연구원(KOTI),2021,
자율주행자동차법의 현황과 개선방안                      = Current Status and Improvement Plan of the Self-Driving Vehicle Act,박갑용,경상국립대학교 법학연구소,2021,"['Self-Driving Vehicle Act', 'Safety', 'Test Driving Section', 'Liability Insurance', 'Passive Policy', 'Social acceptability', '자율주행자동차법', '안전성', '시험운행구간', '책임보험', '소극적 정책', '사회적 수용성']"
빈집 정비를 위한 재산세제 개선방안,허원제,한국지방세연구원,2021,"['빈집', '부속토지', '별도합산', '종합합산', '감면', '소방분 지역자원시설세', '탄력세율']"
안전하고 정확한 교통약자전용 안심셔틀 『착한셔틀』,강인혁,대한교통학회,2021,
보행자 안전사고 예방을 위한 사물인터넷 기반 스마트 신호등                      = Smart Traffic Light to Pedestrian for Prevent Accident based-on Internet of Things,이서영 ( Seoyeong Lee ),한국정보처리학회,2021,
스트리트뷰 영상의 객체탐지를 활용한 보행 장애물 정보 갱신,"박슬아(Park, Seula)",한국측량학회,2021,"['Object Detection', 'Deep Learning', 'YOLO', 'OpenStreetMap', 'Pedestrian Network', 'Map Update', '객체탐지', '딥러닝', '욜로', '오픈스트리트맵', '보행 네트워크', '지도 갱신']"
"「장애인 차별금지 및 권리구제 등에 관한 법률」상 법원의 권리구제수단에 대한 고찰 - 대법원 2021.4.1. 선고 2018다203418 판결에 대한 검토를 중심으로 -                      = Under the 「Act on the Prohibition of Discrimination against Persons with Disabilities and Remedies for Rights, etc.」 A Study on the Court's Remedies for Rights",윤수정,연세법학회(YONSEI ASSOCIATION OF LEGAL RESEARCH),2021,"['장애인', '장애인차별금지법', '정당한 편의제공의무', '적극적 조치', '평등', '교통약자', 'Disabled People', 'Act on the Prohibition of Discrimination against Persons with Disabilities', 'Duty to Provide Legitimate Convenience', 'Remedical Measure', 'Equality', 'Mobility Disadvantaged Persons']"
[교통 관련 보도자료 중계] 보도자료를 통해 본 주요 교통 뉴스,김동준,한국교통연구원(KOTI),2021,
보행약자를 위한 근린생활시설 이용성 개선 방안                      = The Usability Improvement Plan of Nearby Living Facilities for the Weak Pedestrians,이중엽,한국공간디자인학회,2021,"['Nearby Living Facilities', 'Usability', 'Slope', 'Physical Disabled. The Weak Pedestrians', '근린생활시설', '이용성', '경사로', '지체장애인', '보행약자']"
[교통 관련 보도자료 중계] 보도자료를 통해 본 주요 교통뉴스,김동준,한국교통연구원(KOTI),2021,
충남지역 지체장애인의 이동권 실태 및 개선방안 연구                      = The Status of Mobility Disadvantaged Persons with Physical Disabilities & Suggested Improvements in Chungnam,최윤영,중소기업융합학회,2021,"['지체장애인', '이동권', '접근권', '광역이동지원센터', '교통약자 이용시설', 'Persons with physical disabilities', 'Mobility rights', 'Accessibility', 'Mobile support center', 'Mobility equipments for the physically disabled']"
자율주행 선도도시를 위한 부산의 준비,변지혜,부산발전연구원,2021,
교통카드데이터를 활용한 교통약자 대중교통 환승통행패턴 분석: 버스 지하철 간 환승을 중심으로                      = Evaluation of Transit Transfer Pattern for the Mobility Handicapped Using Traffic Card Big Data: Focus on Transfer between Bus and Metro,권민영,한국ITS학회,2021,"['스마트카드데이터', '교통약자', '환승취약지점', '이동편의시설', '빅데이터', 'Smart card data', 'Mobility handicapped', 'Transfer inconvenience point', 'Transportation facilities', 'Big data']"
주민참여를 기반으로 한 안전통학로 공간디자인 사례연구 - 광주시 도곡초등학교를 대상으로 -                      = A Case Study on Space Design of Safety School Zone based on Residents Participation - Case Study of DoGok Elementary School in GwangJu City -,이석현 ( Lee Seokhyun ),한국공간디자인학회,2021,"['School Zone', 'Safety Design', 'Elementary School', 'GwangJu-City', 'Case Study', '통학로', '안전디자인', '초등학교', '광주시', '사례연구']"
사용자 중심의 유니버설디자인 평가체계 구축                      = Development of Evaluation System for Universal Design Environment as the User-Oriented Perspective,박청호,대한건축학회(The Architectural Institute of Korea),2021,"['유니버설디자인', '기본원칙', '사용자 중심 디자인', '계층분석적의사결정법', '평가체계', 'Universal Design', 'principles', 'User Centered Desgin', 'Analytic Hierarchy Process', 'Evaluation System']"
설문기반 원격자율주행 서비스의 사용자 수용성 연구,장정아,한국통신학회(Korea Institute Of Communication Sciences ),2021,
마이데이터 기반 교통약자 이동지원 서비스 모델                      = A Service Model for Mobility Support of the Transportation Vulnerable based on MyData,최희석 ( Hee-seok Choi ),한국정보처리학회,2021,
통행특성 데이터를 활용한 경로탐색기법기반 교통약자 맞춤형 MaaS 개발(HANDYCAB),나예진,한국ITS학회,2021,
"화성시, ‘교통약자 위한 대중교통 안전서비스’ 음성인식 및 승객대기 시스템, 텔레코일존까지",김기웅,한국지역정보개발원(구 자치정보화조합),2021,
비콘과 지구자기장을 이용한 실내 길안내 내비게이션 서비스 연구,신재범(Jae Bum Shin),한국철도학회,2021,"['교통약자', '보행경로안내', '비콘', '실내 지구자기장', '측위', '사물인터넷(IoT)', '장애인', '노인']"
협소 공간 대응을 위한 전동 휠체어의 협응 제어기 개발,김대위(D. W. Kim),Korean Society for Precision Engineering,2021,"['Coordinated controller', 'Autonomous driving', 'Electric wheelchair', 'Safety', 'Convenience']"
개인형 이동수단의 이용에 따른 교통약자의 보행환경 개선에 관한 연구                      = A Study on the Improvement of Pedestrian Environment for the Mobility Handicapped on the Use of Personal Mobility Vehicle,이주형,한국융합학회,2021,"['The Mobility Handicapped', 'Personal Mobility Vehicle', 'Pedestrian Environment', 'Road Organization', 'Transport System', '교통약자', '개인형 이동수단', '보행환경', '도로구조', '교통체계']"
계단 승강 로봇의 계단 승강 시랜딩기어를 활용한 자율 승강 기법에 관한 연구                      = A Study on Autonomous Stair-climbing System Using Landing Gear for Stair-climbing Robot,황현창,한국전기전자학회,2021,"['Embedded System', 'Stair-Climbing Robots', 'Wheelchair', 'State Machine', 'Environment Detection']"
김포 도시철도역 사인시스템 디자인 개선에 관한 연구,양근영(Keunyoung Yang),한국콘텐츠학회(The Korea Contents Society),2021,"['사인시스템', '공공사인', '정보디자인', 'Sign System', 'Punlic Sign', 'Information Design']"
깊은 신경망 기반 객체 인식기를 활용한 교통 약자 인식,조영완(Youngwan Jo),한국통신학회,2020,
효율적인 교통약자 배려석 알리미 시스템 구현,김지성(Ji-Seong Kim),한국정보통신학회,2020,"['블루투스', '비콘', '교통약자', '배려석']"
지하 철도역사에서 위치확인을 위한 스마트 점자블럭의 RF 특성 분석,황종규(Jong-Gyu Hwng),한국전기전자학회,2020,"['The Mobility Handicapped', 'Smart Braille Block', 'Smart Mobility', 'BLE', 'RFID']"
광주광역시 도시 철도역 사인시스템 개선에 관한 연구,"양근영(Yang, Keunyoung)",인제대학교 디자인연구소,2020,"['사인시스템', '안내사인', '지하철 사인', '정보디자인', 'Sign System', 'Guide Sign', 'Subway Sign', 'Information Design']"
유료도로의 공공성에 대한 소고 : 정부의 유료도로 공공성 정책을 중심으로                      = A Study on the publicity of toll roads - focused on the government s toll road publicity policy,"조진우(Cho, Jin-Woo)",한국토지공법학회,2020,"['유료도로', '통행료', '공공성', '국가임무', '공공재', 'toll roads', 'tolls', 'publicity', 'the role of the state', 'public goods']"
시각약자를 배려한 공공역사의 사인 색채환경 평가 -서울시 주요 지하철 역사를 대상으로-                      = An Evaluation of Sign Color Environment of Subway Station for Visual Handicapped - Focused on a Main Subway Station on Seoul City -,이석현 ( Lee¸ Seokhyun ),한국공간디자인학회,2020,"['Color Universal Design', 'Subway Station', 'Public Sign', 'Visual Handicapped', 'Seoul-city', '컬러유니버설디자인', '지하철역', '공공사인', '시각약자', '서울시']"
스마트안전 리빙랩에서의 사용자경험 평가 가이드라인 개발 및 사례연구 적용,최재림,대한산업공학회(The Korean Institute of Industrial Engineers),2020,
스마트점자블럭 기반 철도역사 교통약자 경로안내시스템 개발,황종규(Jong-Gyu Hwang),대한전자공학회,2020,
지방 소도시의 도시축소 전략 도출을 위한 공공시설의 특성 연구 -전남 나주시 공공건축물을 사례로-                      = A Study on the Characteristics of Public Facilities for the Development of Smart Shrinking Strategies in Korea Small Cities - A Case of Public Buildings in Naju City-,유민 ( Yu Min ),한국공간디자인학회,2020,"['Population Decline', 'Shrinking City', 'Smart Shrinking', 'Small City', 'Public Service Facility', '인구 감소', '축소도시', '스마트 축소', '지방 소도시', '공공건축물']"
빅데이터를 활용한 교통약자 특별교통수단 통행수요 분석: 대구광역시를 사례로                      = Travel Demand Analysis of Special Transportation Systems for the Transportation Vulnerable using Big Data: A Case Study of Daegu Metropolitan City,김건욱,재단법인 대구경북연구원,2020,"['교통약자', '특별교통수단(STS)', '통행수요', '빅데이터', '다중회귀모형', 'Transportation Vulnerable', 'Special Transportation Systems(STS)', 'Travel Demand', 'Big Data', 'Multiple Regression Model']"
교통약자 이동지원센터의 이용정보를 활용한 저상버스 정류장 입지선정에 관한 연구                      = A Study on the Location Selection of Low-Floor Bus Stop using the Use Information of the Mobility Support Center,박재국,대한산업경영학회,2020,"['Mobility Handicapped', 'Special Transport Service', 'Low-Floor Bus', 'Bus Stop', 'Selection of Location', 'Geographic Information System', '교통약자', '특별교통수단', '저상버스', '정류장', '입지선정', '지리정보시스템']"
경기도 지역안전지수 분석 및 개선 방안,봉태호,경기연구원,2020,"['지역안전지수', '체감 안전도', '안전격차', 'Regional safety index', 'Perceived safety', 'Safety gap']"
공간정보 기반 시각장애인 길안내 네트워크 구성,"박성호(Park, Seong Ho)",한국측량학회,2020,"['시각장애인', '교통약자', '보행편의', '길안내 네트워크']"
서울시 대중교통시설 교통약자 접근성 평가지표 개발 : 도시철도와 역사 중심으로,이신해(Sinhae Lee),서울연구원,2020,
노인교통사고 실태 및 감소방안에 관한 연구                      = A Study on the Actual Condition and Reduction Plan of Traffic Accidents for the Elderly,성수영,한국콘텐츠학회(The Korea Contents Society),2020,"['교통사고', '노인운전자', '보행자', '교통안전', '교통약자', 'Traffic Accident', 'Elderly Driver', 'Pedestrian', 'Traffic Safety', 'Transportation Vulnerable']"
교통약자의 복합상업시설 접근성에 대한 실증적 연구,"조상원(Cho, Sang-Won)",한국주거학회,2020,"['The Mobility Impaired', 'Accessibility', 'Barrier Free Design', 'Multi-Shopping Mall', 'Empirical Study', '교통약자', '접근성', '배리어프리 디자인', '복합상업시설', '실증적 연구']"
효율성 · 형평성을 고려한 폭염취약지도 구성 - 폭염저감시설로서의 쿨링포그 최적 입지 도출을 중심으로 -,심혜영(Hyeyoung Sim),서울연구원,2020,"['폭염취약지도', '폭염저감시설', '최적 입지분석', '공간적 형평성', '위치적 효율성', '쿨링포그', 'Heat Wave Vulnerability Map', 'Heat wave reduction facility', 'Location-Allocation', 'Spatial Equity', 'Locational Efficiency', 'Cooling fog']"
노인보행자를 위한 횡단대기시설물의 인클루시브 디자인 제언 - 국내‘장수의자’사례 분석 중심으로 -                      = A suggestion which crossing-standing facilities of await in inclusive design for an elderly walker - A Study on the Case Analysis of 'Long-Life Chair' in Korea-,전소윤,한국디자인트렌드학회,2020,"['an elderly walkers', 'Inclusive Design', ""crossing facilities for await 'Long-Life Chair'"", '횡단대기시설물', '인클루시브 디자인', ""'장수의자'""]"
지방정부 특별교통수단 도입의 영향요인 분석                      = An Analysis of Factors Influencing Adoption of Special Transportation in Local Government,손선화,한국거버넌스학회,2020,"['Transportation handicapped', 'Special transportation', 'Organizational Institutionalism', 'Demand factor', 'Decoupling', '교통약자', '특별교통수단', '제도주의 조직론', '수요요인', '부정합화']"
교통약자와 일반승객을 고려한 다목적 Skip-Stop 전략 설계,한상욱,한국ITS학회,2020,"['Skip-Stop strategy', '교통약자', '다목적함수 최적화']"
"전통적 IPA와 수정된 IPA 를 활용한 공항선택속성의 비교연구 : 광주,무안 국제공항을 중심으로                      = A Comparatibe on Selection Attributes of Airport throught traditional IPA and revised IPA -Focusing on the Gwangju and Muan Airport-",인옥남,한국컴퓨터정보학회,2020,"['IPA', 'Revised IPA', 'Selection Attributes of Airport', 'Gwangju Airport', 'Muan International Airport', 'IPA', '수정된IPA', '공항선택속성', '광주공항', '무안국제공항']"
RFID 기반 스마트 점자블록의 RF 특성분석 연구,진명성(Myung-Sung Jin),한국도시철도학회,2020,"['교통약자', '스마트 점자블록', '경로 안내장치', 'The Mobility Handicapped', 'Smart Braille Block', 'Route Guidance Equipment']"
「자율주행 기술개발 혁신사업」의 주요 내용 및 향후 추진계획,김원길,한국교통연구원(KOTI),2020,
일본의 교통약자 이동권 보장정책 고찰을 통한 한국에의 정책적 함의,이선영(李宣英),한국일본문화학회(The Japanese Culture Association of Korea),2020,"['交通弱者(The mobility handicapped)', '移動?(Mobility right)', 'バリアフリ?(Barrier free)', 'コンパクトシティ(Compact city)', '需要??型サ?ビス(Demand responsive service)']"
리튬이온 배터리를 적용한 실내용 전동휠체어 주행특성 분석,김영필(Young-Pil Kim),한국산학기술학회,2020,"['Indoor Electric Wheelchair', 'Wheelchair', 'Lithium-ion Battery', 'Battery Characteristic', 'Motor Discharge Current']"
자동차 안전구역 시스템의 개념 제안                      = Conceptual Proposal for Motor Vehicle Safety Zone System,이재현,한국감성과학회(Korean Society for Emotion&Sensibility),2020,"['Safety', 'Automobile', 'School Zone', 'Senior zone']"
대중교통 교통약자 대기 호출서비스,한국지역정보개발원(구자치정보화조합),한국지역정보개발원(구 자치정보화조합),2020,
[교통 관련 보도자료 중계] 보도자료를 통해 본 주요교통뉴스,김동준,한국교통연구원(KOTI),2020,
자율주행 기술 기반 농어촌용 셔틀버스 디자인 연구                      = Study on the Design of Shuttle Bus for Autonomous Driving Technology,김유현,한국기초조형학회(Korean Society of Basic Design & Art),2020,"['Aging of Population', 'Rural', 'Public Transportation', 'Self-driving shuttle', 'V2X', '인구 노령화', '농어촌', '대중교통', '자율주행 셔틀버스', '차량사물통신']"
교통약자의 복합상업시설 접근성에 대한 실증적 연구                      = An Empirical Study of Accessibility to Multi-shopping Mall for The Mobility Impaired,조상원,한국주거학회,2020,"['교통약자', '접근성', '배리어프리 디자인', '복합상업시설', '실증적 연구', 'The Mobility Impaired', 'Accessibility', 'Barrier Free Design', 'Multi-Shopping Mall', 'Empirical Study']"
어린이보호구역에서 Gateway가 주행차량속도 감소에 미치는 효과                      = Effect of Gateway on Vehicle Speed Reduction in School Zones,임성준,대한교통학회,2020,"['Gateway(관문형안전표지)', '보행자시인성', '어린이보호구역', '규정속도', '교통안전시설물', 'gateway', 'pedestrian visibility', 'school zone', 'speed limit', 'traffic safety facilities']"
이용자 만족도 조사를 통한 철도역사 내 교통약자 경로안내 시스템 평가                      = Assessment of a Route Guidance for Mobility-handicapped Passengers in Railway Stations based on User Satisfaction Survey,정은비,대한교통학회,2020,"['mobility handicapped', 'questionnaire', 'route guidance system', 'user satisfaction', 'visual impairment', '교통약자', '설문조사', '경로안내시스템', '이용자만족도', '시각장애인']"
